gene_name,selected_probe_id,GSM2510565,GSM2510566,GSM2510567,GSM2510568,GSM2510569,GSM2510570,GSM2510571,GSM2510572,GSM2510573,GSM2510574,GSM2510575,GSM2510576
2310003L06Rik,A_51_P376778,-6.477425797,-7.206470956,-7.014487219,-7.333588521,-7.079757855,-7.209818067,-6.778096728,-6.852244862,-6.428922004,-6.429203177,-6.598344405,-6.5349828
2310009B15Rik,A_52_P171724,1.899543529,1.956815266,1.755746243,1.656198813,1.73073677,1.49860149,1.286153325,1.482728434,1.483151329,1.364698897,1.444056436,1.773699815
2310011J03Rik,A_52_P496870,-0.422504252,-0.283424687,-0.700643503,-0.926008405,-0.437852507,-0.460782575,-0.805430448,-0.416620497,-0.662315189,-0.918371521,-0.724968561,-0.494917271
2310022A10Rik,A_51_P507172,-0.535434355,-0.513823057,-0.785773696,-0.504685181,-1.029608097,-1.012126583,-1.302881342,-1.248762034,-1.120951728,-1.172499221,-0.988580411,-1.00869284
2310022B05Rik,A_51_P365980,0.921034035,1.181776683,0.843293468,0.606644225,0.815472811,0.79254863,0.019742208,0.65683311,0.436044744,-0.041424754,0.468071021,0.7717461
2310030G06Rik,ri|2610024D04|ZX00055J23|792,-1.872609478,-1.923017394,-1.883690979,-1.598607622,-1.717740916,-1.516458833,-1.670949532,-1.87680768,-1.611592361,-1.887059772,-1.723227501,-1.851573254
2310033P09Rik,A_51_P291819,1.280306735,1.203498278,1.092213965,0.825349329,1.136340025,0.986943609,0.715429766,0.902635338,1.036209034,0.757304177,0.932413452,1.035693554
2310034C09Rik,A_51_P488538,-5.657930409,-6.926866198,-6.359275183,-6.483957074,-6.484507212,-6.460441183,-6.530470796,-6.529933111,-5.639984213,-6.201763714,-5.835827928,-6.396530951
2310034G01Rik,A_55_P2123291,-1.65844182,-1.704794749,-1.742072414,-1.85968456,-1.58458594,-1.456265287,-1.629001521,-1.667206621,-1.568131782,-1.646217369,-1.886249147,-1.543502802
2310039H08Rik,A_51_P214083,0.684917671,0.245088424,0.237288104,0.373523297,0.49159671,0.355706301,0.058409371,0.04541397,0.19065021,0.343674726,0.066067171,0.560009
2310046K23Rik,A_66_P114244,-4.334727573,-5.827543802,-4.016997336,-4.442587378,-4.491098327,-4.194104924,-4.952271484,-4.240456075,-4.548200029,-4.337648007,-4.489520668,-3.707920228
2310050C09Rik,A_51_P249578,-5.586124867,-5.787809808,-6.901829473,-5.723751596,-5.942636536,-5.767560088,-5.358116289,-5.964248723,-6.007710599,-4.839331589,-6.213362308,-5.68365918
2310057J18Rik,A_52_P410495,-6.907475994,-7.134507903,-6.940612106,-7.277480081,-6.992863556,-7.147578377,-6.690452634,-6.799528562,-6.410287722,-6.368334208,-6.520701321,-6.504221101
2310057M21Rik,ri|4432414K08|PX00637M23|2968,-0.751143681,-0.734713673,-1.052458928,-0.614603456,-0.97743272,-0.825518655,-0.06953942,-1.252632805,-0.734337076,-0.905647757,-0.678083282,-1.269436981
2310057N15Rik,A_55_P2118804,-6.235731663,-6.309543199,-5.789297447,-7.303081658,-5.325395638,-7.056003041,-5.627677745,-5.687184054,-6.437640266,-6.38450757,-6.444280925,-6.347869958
2310061I04Rik,A_52_P180565,2.9566668,2.743086391,2.835449856,2.473257125,2.869633581,2.641094032,2.329733622,2.472472395,2.516526784,2.380763944,2.629032009,2.830621853
2310061N02Rik,A_55_P2166960,-4.365226977,-4.12442832,-4.013906713,-4.079935301,-4.287515725,-4.151475316,-3.470201718,-4.450533368,-4.317414997,-3.860963431,-3.979274209,-4.615495406
2310079G19Rik,A_55_P2166069,-4.158520125,-3.852151932,-3.687113007,-3.427379196,-3.585531935,-3.291713629,-3.644338909,-3.117140906,-3.449951912,-3.203322672,-3.272284137,-3.318436305
2410002F23Rik,A_52_P305851,1.576394894,1.4706129,1.685756337,1.306327637,1.514353187,1.219243844,1.037409547,1.376965998,1.202995309,1.286286211,1.341494973,1.443400557
2410004B18Rik,A_51_P325592,1.92158834,1.859606587,1.818249091,1.529163051,1.685883914,1.603819569,1.359476528,1.624303071,1.535389218,1.464136346,1.529498134,1.64358189
2410004P03Rik,A_55_P2040054,-2.314152789,-3.071621621,-2.570080788,-2.299399485,-2.018717087,-1.890930306,-2.313689301,-2.534355775,-2.538668025,-3.315692498,-2.450390139,-2.283546706
2410131K14Rik,A_51_P337598,0.158602194,0.289097909,0.401960809,-0.151848698,-0.012558258,0.083984553,-0.323566135,0.069901615,0.108558868,0.029935684,0.121956386,0.11808388
2410137M14Rik,A_52_P160397,-2.136906752,-2.30499172,-2.128858319,-1.918281228,-2.023416826,-1.948580382,-1.879121096,-2.350293368,-1.874292801,-1.793383082,-1.860976948,-1.99531295
2410141K09Rik,A_55_P2186822,-0.654759832,-1.377922442,-1.040482106,-1.154939372,-0.623838062,-1.145149177,-1.396388127,-1.07574345,-0.957296383,-0.868835378,-0.832341579,-0.431465108
2510002D24Rik,A_52_P684130,-0.010045795,0.204000724,-0.065941966,-0.295512997,0.128794473,-0.021225029,-0.277167254,-0.050132587,-0.390564029,-0.713166592,-0.180625191,0.025949607
2510009E07Rik,A_52_P94521,0.913881447,0.891933651,0.399166621,0.342349658,0.591729302,0.611331325,0.370843238,0.381281122,0.482420459,0.082975567,0.443996093,0.313199565
2510039O18Rik,A_55_P2157632,1.068077425,1.164676354,0.778592422,0.861584882,0.793052494,0.543413586,0.276996753,0.49059564,0.384959096,0.611016519,0.395937847,0.725110787
2610001J05Rik,A_52_P121051,2.129646865,2.134707078,2.127191724,1.836576932,1.836668027,1.691063094,1.431169736,1.514216388,1.776684509,1.610007228,1.693723857,1.772664372
2610002M06Rik,A_52_P445622,2.648217305,2.608872516,2.672250479,2.674626222,2.425918817,2.572435481,2.051653695,2.347390917,2.575658438,2.188819423,2.34334538,2.388036864
2610008E11Rik,A_52_P161087,0.169109303,0.101121163,0.099472331,0.023439772,0.031473576,0.02595558,0.034332482,0.189021254,0.040924616,0.097437221,0.143473769,0.230309862
2610021A01Rik,A_55_P1962164,3.801069484,3.703211471,3.760078148,3.624649942,3.916023304,3.990150873,3.895734626,4.118070889,3.934021921,3.702110329,4.09480166,3.924828606
2610044O15Rik8,A_52_P673307,1.734106665,1.803451237,1.804074705,1.528263871,1.708932839,1.928420575,1.115557106,1.518465013,1.49472068,1.229354653,1.48752932,1.414836542
2610301B20Rik,A_55_P2429432,1.944389245,1.967690786,1.787412296,1.666163045,1.893361085,1.82151648,1.567461602,1.748198486,1.658511409,1.656296595,1.755854624,1.743385356
2610318N02Rik,A_55_P2098591,4.395143085,4.239858597,4.228171175,4.01527173,4.358320586,4.358387003,4.054298884,4.422152801,4.166801555,4.160917208,4.318536542,4.392806437
2610507B11Rik,A_52_P542794,2.661261672,2.759195262,2.602345894,2.40458718,2.433592116,2.342659215,2.373861549,2.52108574,2.431822288,2.377272048,2.543670658,2.702849103
2610528A11Rik,A_66_P108468,-2.690360424,-2.680500142,-2.525848603,-2.877430413,-2.181026269,-2.557042611,-2.570922819,-3.071081566,-3.3086464,-2.768335422,-2.623976467,-2.444560438
2610528J11Rik,A_55_P2073507,-4.059260078,-5.257131888,-4.286026286,-4.104732357,-3.751615217,-3.811535238,-3.896653502,-3.734951327,-4.098275279,-3.683368658,-3.85347035,-3.736866665
2700049A03Rik,A_51_P118539,-1.630717425,-1.408933239,-1.55619571,-1.643342286,-1.478032834,-1.684523047,-1.310127569,-1.129050772,-1.454657894,-1.781825903,-1.318741187,-1.323389391
2700062C07Rik,A_52_P252425,0.345671754,0.328658657,0.088128067,0.13299918,0.448621379,0.359545203,0.31665705,0.403323439,0.356129844,-0.189515133,0.192831294,0.332549271
2700081O15Rik,A_52_P496628,1.711376825,1.623028868,1.511417101,1.304639437,1.418833138,1.117799224,1.070705084,1.22851847,1.193965036,1.347601024,1.416387046,1.548450448
2700097O09Rik,A_51_P225832,-0.374933905,-0.313425926,-0.354469838,-0.296393904,-0.344940559,-0.487583785,-0.447000313,-0.362212199,-0.221340312,-0.298816602,-0.231678355,-0.337964738
2810004N23Rik,A_51_P169032,0.666548518,0.707155793,0.621812133,0.358948426,0.620578658,0.597250259,0.241115429,0.412369268,0.385996217,0.368370062,0.664284423,0.618541274
2810006K23Rik,A_55_P2154802,-3.464430714,-3.215173744,-3.384928697,-3.572622936,-3.545163998,-3.571081791,-3.141484956,-4.057049947,-3.867974923,-3.175738251,-3.901850582,-3.530062403
2810021J22Rik,A_55_P2186580,0.732486571,0.336158308,0.880542522,0.432013242,0.784303815,0.694326506,0.507287416,0.796017732,0.620042134,0.673446395,0.723359375,0.90153152
2810408A11Rik,A_66_P130612,-0.713830465,-0.929977266,-0.790491223,-0.825711139,-0.374974128,-0.618639861,-1.303438506,-1.186288578,-1.011521018,-1.607016365,-1.057956073,-0.779978201
2810459M11Rik,A_51_P310164,1.091414963,1.002668921,0.829572127,0.858988031,0.801973128,0.871411341,0.615064534,0.591116347,0.787550993,0.526339957,0.663242137,0.938876342
2900026A02Rik,A_51_P411728,0.330605466,0.559908178,0.488393759,0.337918653,0.374873045,0.117097003,0.309585709,0.557767055,0.274861058,0.444420759,0.685818472,0.717877007
2900092C05Rik,A_51_P377641,-5.210615966,-5.550825276,-5.843552368,-6.087698754,-5.876758773,-6.552933454,-4.876297157,-5.980275148,-5.99207967,-4.817987572,-5.4849213,-5.574536036
3110001I22Rik,A_51_P286995,-2.245335437,-2.142154948,-1.885487487,-2.216579182,-2.543241903,-2.3675816,-2.204306747,-2.128870154,-2.360731726,-2.404236385,-2.477251166,-2.616284012
3110009E18Rik,A_55_P2111293,-1.008732029,-1.426121333,-1.210524089,-1.339566444,-1.190343201,-1.250176733,-1.25774243,-1.230387805,-1.370594396,-1.132590146,-1.311202314,-1.177178991
3110040N11Rik,A_52_P263251,0.685859017,0.635815695,0.675099267,0.696766461,0.762942471,0.618837894,0.467502781,0.590835845,0.493957422,0.413449363,0.32710989,0.797325835
3110082I17Rik,A_55_P2171528,1.543790998,1.337141559,1.386415128,1.764980224,1.434575423,1.492116408,1.648023886,1.412595293,1.324201464,1.596283455,1.441447662,1.518709771
3300002I08Rik,A_55_P2006479,3.093944179,3.165122561,2.902244404,3.178398579,2.785807766,2.935803882,3.202082469,2.635074308,2.992359877,2.862510056,3.037877753,2.645962279
3425401B19Rik,A_55_P2116525,0.602122545,0.535819668,0.611972772,0.56679058,0.518259502,0.691516425,0.835566523,0.627535631,0.638045019,0.800604385,0.633005783,0.301324983
3830403N18Rik,A_52_P417978,-3.393681769,-3.408097698,-4.05745842,-3.100891114,-3.665923106,-3.364703756,-3.302485567,-3.575103896,-3.520352352,-3.737972385,-3.342049647,-3.617354782
3830406C13Rik,A_51_P278427,2.424953814,2.680303507,2.557941295,2.471240058,2.472608203,2.434566451,2.032352589,2.274498027,2.336924428,2.445735425,2.300662023,2.561066548
3830417A13Rik,A_51_P371867,-6.915913295,-6.587992253,-6.861470749,-6.864850325,-5.882306874,-7.143039824,-6.681459202,-6.70487801,-6.362600226,-6.121729622,-6.468565509,-6.413633386
4430402I18Rik,A_55_P2051120,-0.392668511,-0.577748001,-0.640423077,-0.442727396,-0.325006486,-0.209057742,-0.359421488,-0.556170482,-0.677691369,-0.892462446,-0.504260385,-0.290810579
4833420G17Rik,A_55_P2058791,1.994335864,1.92398427,2.085877184,1.325117102,2.194795652,2.168791554,1.828239847,2.130279194,2.095986812,2.069656043,1.880871938,2.143858933
4833427G06Rik,A_51_P327983,-2.201451094,-3.425402357,-3.242656982,-3.048299927,-2.495250818,-2.593412098,-2.578134483,-3.711058819,-3.186740373,-3.934482282,-3.352856296,-3.011529014
4833439L19Rik,A_55_P2182112,4.502589546,4.522255506,4.175328175,4.31311004,4.403768568,4.36501529,4.138277439,4.285458616,4.335995725,4.164959158,4.286736097,4.427637636
4921504E06Rik,A_55_P1980946,-1.218883259,-1.283716538,-1.01249034,-1.068605747,-1.084582248,-1.083751928,-1.115272926,-1.015457438,-0.886088052,-0.801585936,-0.940950562,-1.251604559
4921507P07Rik,A_51_P153513,-4.468883443,-4.389097135,-4.980042545,-4.495572388,-5.161697265,-4.69134579,-5.357615572,-4.973755658,-5.667046178,-4.574667156,-4.842795934,-5.091223496
4921509C19Rik,A_51_P419685,-3.469181622,-3.915425172,-4.091805694,-3.767178864,-3.310401796,-3.961081038,-3.84341462,-3.59467257,-3.998374657,-3.579375675,-3.890175905,-3.493434201
4921511C20Rik,A_55_P2090728,-6.353534217,-6.144729563,-6.974868102,-7.208629882,-5.33414745,-6.998523349,-6.562843982,-5.6215031,-6.40262189,-6.24344713,-6.435236671,-6.357164418
4921517D22Rik,A_55_P1989757,-6.875950924,-7.084978216,-7.004868067,-7.302651574,-5.479526698,-7.086949479,-6.555230983,-6.82241452,-6.452964946,-6.468326925,-6.557150108,-6.531221881
4921524J17Rik,A_55_P2062797,-2.147231193,-2.285489449,-2.146059079,-2.575011853,-2.292958856,-2.675134493,-2.415603858,-2.472648428,-2.35007535,-2.465295589,-2.652402615,-2.586470927
4921524L21Rik,A_55_P1986586,-5.553968405,-6.990537008,-6.938476461,-7.164591115,-6.967914462,-6.937778488,-6.639676371,-6.678472969,-6.384651982,-6.343878992,-6.491795703,-5.269535004
4921536K21Rik,A_51_P367752,-6.782252311,-5.926697494,-6.407608064,-5.699064151,-5.773102773,-5.433521763,-5.374156069,-6.261333952,-5.601410977,-6.121975432,-5.88741793,-5.434459321
4921539E11Rik,A_51_P277071,-1.867119003,-6.812934694,-2.101929409,-2.916332162,-3.166395712,-4.881931918,-2.500083012,-2.189734589,-2.622988547,-1.518670201,-3.119030304,-2.156445691
4930402F06Rik,A_55_P2093864,-6.852360897,-6.825106833,-6.885764255,-6.704072056,-6.181742605,-7.066309297,-6.667951626,-6.710606696,-6.392051475,-6.261498998,-6.491199835,-6.326002608
4930402H24Rik,A_52_P403764,3.213306261,3.273152642,3.271082004,3.206391263,3.211147954,3.337199122,2.938246555,3.079256971,2.906772211,3.098094472,3.037210195,3.202400962
4930402K13Rik,A_51_P338510,-6.880620351,-7.137207837,-6.935935869,-7.284817482,-6.989824522,-7.138331832,-6.738273519,-6.809839869,-6.419827965,-6.33491103,-6.545826897,-6.313748948
4930404H24Rik,A_55_P2118067,-3.000856098,-3.076026822,-2.929542133,-3.113473853,-2.522806425,-2.72307982,-2.83894664,-2.659462432,-2.647988605,-2.6201419,-3.035140668,-2.792105277
4930404N11Rik,ri|2210409H10|ZX00054A04|1330,-3.491987083,-3.608017405,-3.212360639,-3.465988535,-2.881412608,-2.91313627,-2.748396139,-2.891836923,-2.704779589,-3.004113858,-2.890859488,-3.097919917
4930407I10Rik,A_51_P284716,-1.895775694,-2.403446114,-1.131084938,-1.616559949,-0.647264287,-1.03978729,-1.793254426,-1.066580671,-0.910326788,-1.247325546,-0.703283433,-0.768393422
4930412O13Rik,A_51_P470353,-1.593376643,-3.578322195,-1.946952125,-2.442427533,-2.687372359,-3.39594905,-2.860343006,-2.229673751,-2.593489163,-1.789853984,-2.651959576,-1.962583188
4930415L06Rik,A_55_P2053261,-6.9580897,-6.70812374,-6.706415195,-6.262257422,-7.020707396,-6.98270592,-6.725843537,-5.987400267,-6.455422689,-6.455377928,-6.589785434,-6.543010546
4930415O20Rik,A_51_P258710,-4.203174133,-3.86212688,-3.894423804,-3.647274831,-3.588214957,-3.453828329,-2.939290023,-3.512308,-3.391627269,-4.032231567,-3.298630702,-3.995353279
4930430F08Rik,A_51_P454691,1.808774991,1.782545749,1.640621226,1.516420679,1.980715233,1.91586531,1.744025906,1.963746581,1.906723916,1.616601859,1.994836218,1.995486426
4930432K21Rik,A_55_P2106241,-1.524834877,-1.721897886,-1.737615218,-1.791253926,-1.092039063,-1.426449996,-1.09446242,-0.693419508,-1.568880094,-1.461871807,-1.445878445,-1.254758986
4930432M17Rik,A_66_P111781,-2.029611826,-2.167281326,-2.468062912,-2.097068897,-2.096372694,-2.262214886,-2.165392696,-2.059112554,-2.25270667,-1.872941397,-2.115276471,-1.8904775
4930438A08Rik,A_55_P2084089,-4.880029687,-5.868805244,-4.134473381,-4.728283545,-3.993663702,-4.093181152,-5.232473475,-4.617205812,-3.767602702,-4.862442963,-4.158204722,-4.624676571
4930444P10Rik,A_55_P1983268,-2.719995525,-2.82849134,-2.726973961,-2.878867472,-3.186929194,-3.095868951,-2.853496093,-2.696162133,-3.007387649,-2.802594494,-3.168959156,-2.964970663
4930447A16Rik,A_51_P239094,-0.505759521,-0.133630299,-0.624534169,-0.081913539,-0.358558898,-0.054026945,0.062780404,-0.097600133,0.014575734,0.046822293,-0.299021323,-0.685652278
4930447C04Rik,ri|A930037I21|PX00067J07|1974,-6.718609581,3.337304558,3.709363289,3.798222224,-6.934402651,3.675843582,3.369310757,3.168690806,3.566803966,3.718835397,3.735588829,3.493411322
4930447F04Rik,A_52_P439545,-5.137094437,-5.506602457,-5.466092232,-6.390800014,-6.370517085,-5.93959618,-5.486893431,-5.156919459,-6.478905434,-5.584310805,-5.866370508,-6.553323788
4930449I24Rik,A_55_P2040801,0.353830393,0.732004383,-0.077274735,0.038315262,0.112087093,0.144403214,-0.400166646,-0.063991054,0.015139403,-0.147861043,0.088015451,0.037751229
4930451I11Rik,A_52_P412574,-5.135967306,-4.749344736,-6.354042763,-5.383045257,-5.59572701,-4.90896662,-5.980485177,-4.793569717,-6.185284513,-6.093313897,-5.298476855,-5.705541265
4930452B06Rik,A_51_P295896,-0.147473578,-0.247394146,-0.350700333,-0.531419925,-0.351576559,-0.271024546,-0.701003187,-0.62346171,-0.332210115,-0.672123839,-0.561478777,-0.388401056
4930453N24Rik,A_66_P129672,1.067274282,1.27049409,1.051634587,0.993390769,1.04159541,0.983674952,0.876048822,1.137703616,0.851046461,0.816069879,1.11304852,1.186556131
4930455H04Rik,A_66_P119877,-1.958803004,-2.216933566,-1.657709823,-2.135570032,-1.464086494,-1.862481867,-2.123393942,-1.802512357,-1.768461868,-1.687100574,-1.741042232,-1.477193806
4930469K13Rik,A_55_P2214348,-2.360507806,-2.365660307,-1.986878001,-2.00788635,-2.078604312,-2.060713288,-2.129628048,-1.664669707,-1.771671425,-1.630352737,-1.738480003,-1.937616017
4930470P17Rik,gi|240255469|ref|NR_027825.1|,-4.73683466,-5.152033657,-5.255591107,-4.363741066,-4.595461713,-4.798538869,-6.482678744,-4.775377811,-4.274611364,-6.510127703,-4.857097245,-4.659381629
4930474N05Rik,ri|4930550C20|PX00640F13|1604,5.206007477,4.789462817,5.166634619,4.813935143,5.542671491,5.498944109,5.789689528,5.401289591,5.484371825,5.393868627,5.53288092,5.359278598
4930480E11Rik,A_55_P2043582,-2.903057158,-3.579455214,-3.538370292,-3.397226719,-3.290206937,-3.192468494,-3.032353545,-2.897737663,-3.413315068,-2.839649611,-3.159194357,-3.115092807
4930503E14Rik,A_51_P285856,-6.818243857,-6.99534627,-6.796033739,-6.128705406,-6.872298553,-6.136368977,-6.185153504,-6.619123976,-6.467319664,-5.985684389,-6.370824714,-6.232275003
4930503L19Rik,A_52_P100185,-0.831577472,-0.672576187,-0.772659942,-0.668656953,-0.839048028,-0.735409526,-0.730870565,-0.53205812,-0.761777994,-0.74029583,-0.501162384,-0.462218001
4930505A04Rik,A_51_P409637,-1.756586248,-1.485552879,-1.840267737,-1.641743993,-1.484965278,-1.674513743,-1.798720651,-1.601399272,-1.437351805,-1.906446183,-1.790402392,-1.72435659
4930512M02Rik,ri|1700007I02|ZX00155I23|726,-6.976484701,-7.20386749,-6.989249178,-7.32590918,-7.067933351,-7.209903825,-6.747286771,-6.810425313,-6.426612237,-6.298016718,-6.563322773,-6.507560178
4930513O06Rik,A_51_P383340,-6.224899316,-7.133473931,-6.860098249,-7.403109087,-6.65247833,-7.13221598,-6.773782074,-6.888867735,-5.785783553,-6.542846728,-6.627052478,-6.53413257
4930519G04Rik,A_51_P401585,-6.776799789,-6.960886296,-6.90857283,-7.150779705,-6.896588693,-6.951118091,-6.509742347,-6.651788389,-6.356004931,-6.326771356,-6.440204049,-6.415167809
4930522H14Rik,A_55_P1952284,-4.840759171,-5.323116376,-4.594917066,-5.093946839,-4.260908929,-3.945342345,-4.714849849,-4.150092027,-4.320051471,-4.238844023,-4.617651084,-3.447033453
4930522L14Rik,A_55_P2034796,3.340967728,3.255248595,3.152120083,3.044512567,3.341859145,3.574081607,3.380189678,3.463040395,3.339640292,2.854518816,3.554098201,3.161796749
4930523C07Rik,A_55_P2125261,1.81275846,1.541015683,1.800710981,1.762812429,1.952178557,1.885688163,1.52162697,1.640711083,1.708457723,1.84286823,1.830213552,1.906527574
4930524B15Rik,A_51_P519460,-3.913079746,-3.996419823,-3.925618787,-3.651123862,-3.494956649,-3.312219326,-4.256292869,-3.437995418,-3.408177286,-3.526447881,-3.431821766,-3.128621157
4930544D05Rik,A_66_P120682,-1.722157631,-2.283931643,-1.70465531,-1.937075043,-1.46032211,-1.403160609,-1.446493292,-1.839098922,-1.537928455,-1.763261847,-1.445503772,-1.435638998
4930544G11Rik,A_55_P2013123,-6.23461448,-5.664196235,-6.398775763,-6.197703709,-5.498892725,-5.983282218,-6.189839555,-6.198666826,-5.823343648,-6.512524466,-5.697309005,-6.461131696
4930548H24Rik,A_51_P400054,-3.912675408,-3.682845413,-3.48195809,-3.422459306,-3.890149365,-3.435673678,-3.378060113,-3.466824634,-3.70965906,-3.64000689,-3.414050967,-3.172872525
4930550C14Rik,A_51_P400311,-3.399847204,-4.130421151,-4.996694263,-3.583203478,-3.48923608,-4.339841173,-3.414276923,-3.417283557,-4.119170075,-4.494727183,-4.164230684,-4.235378775
